poa
0.8958595600687407
0.8955282543102125
0.8951965171837291
0.8948643493388935
0.8945317514263336
0.8941987240976956
0.8938652680056414
0.8935313838038402
0.8931970721469661
0.8928623336906912
0.8925271690916815
0.8921915790075913
0.891855564097058
0.8915191250196977
0.8911822624360985
0.8908449770078182
0.8905072693973757
0.8901691402682486
0.8898305902848672
0.8894916201126091
0.8891522304177948
0.8888124218676825
0.8884721951304622
0.888131550875252
0.8877904897720923
0.8874490124919405
0.887107119706667
0.886764812089049
0.8864220903127662
0.8860789550523962
0.885735406983408
0.885391446782159
0.8850470751258881
0.8847022926927124
0.8843571001616211
0.8840114982124709
0.8836654875259815
0.8833190687837298
0.8829722426681457
0.8826250098625066
0.8822773710509331
0.8819293269183839
0.8815808781506502
0.8812320254343522
0.8808827694569326
0.8805331109066529
0.880183050472588
0.8798325888446219
0.8794817267134417
0.8791304647705342
0.8787788037081798
0.8784267442194487
0.878074286998195
0.8777214327390527
0.877368182137431
0.8770145358895083
0.876660494692229
0.8763060592432976
0.8759512302411744
0.8755960083850703
0.8752403943749427
0.8748843889114902
0.8745279926961479
0.8741712064310827
0.8738140308191887
0.8734564665640827
0.8730985143700984
0.8727401749422834
0.8723814489863926
0.8720223372088851
0.8716628403169188
0.871302959018345
0.8709426940217055
0.8705820460362264
0.8702210157718134
0.8698596039390489
0.8694978112491853
0.8691356384141413
0.8687730861464972
0.8684101551594903
0.8680468461670101
0.8676831598835939
0.8673190970244218
0.866954658305313
0.8665898444427202
0.8662246561537255
0.8658590941560353
0.8654931591679774
0.8651268519084938
0.8647601730971387
0.864393123454072
0.8640257037000564
0.8636579145564514
0.8632897567452096
0.8629212309888723
0.8625523380105646
0.8621830785339912
0.8618134532834314
0.8614434629837351
0.8610731083603183
0.8607023901391585
0.8603313090467902
0.8599598658103005
0.8595880611573246
0.8592158958160419
0.8588433705151706
0.8584704859839638
0.8580972429522052
0.8577236421502046
0.8573496843087938
0.8569753701593208
0.856600700433648
0.8562256758641447
0.8558502971836859
0.8554745651256452
0.8550984804238924
0.854722043812788
0.8543452560271793
0.8539681178023961
0.8535906298742465
0.8532127929790119
0.8528346078534437
0.8524560752347581
0.8520771958606324
0.8516979704692009
0.8513183997990494
0.8509384845892125
0.8505582255791684
0.8501776235088345
0.849796679118564
0.849415393149141
0.8490337663417769
0.8486517994381046
0.8482694931801769
0.8478868483104598
0.8475038655718294
0.8471205457075683
0.8467368894613599
0.8463528975772859
0.8459685707998206
0.8455839098738279
0.8451989155445566
0.8448135885576364
0.8444279296590737
0.8440419395952472
0.8436556191129048
0.8432689689591584
0.8428819898814794
0.8424946826276969
0.8421070479459911
0.8417190865848903
0.8413307992932667
0.8409421868203328
0.8405532499156367
0.840163989329058
0.8397744058108041
0.8393845001114064
0.8389942729817159
0.8386037251728988
0.8382128574364338
0.8378216705241064
0.8374301651880063
0.8370383421805223
0.8366462022543395
0.8362537461624344
0.8358609746580711
0.835467888494798
0.8350744884264429
0.8346807752071097
0.8342867495911741
0.8338924123332803
0.8334977641883361
0.8331028059115099
0.8327075382582261
0.8323119619841619
0.8319160778452431
0.8315198865976399
0.8311233889977632
0.8307265858022614
0.8303294777680157
0.8299320656521365
0.8295343502119594
0.8291363322050422
0.8287380123891601
0.8283393915223025
0.8279404703626683
0.8275412496686638
0.827141730198897
0.8267419127121753
0.8263417979675005
0.8259413867240661
0.8255406797412531
0.8251396777786262
0.8247383815959297
0.824336791953085
0.823934909610185
0.8235327353274926
0.8231302698654346
0.8227275139846004
0.8223244684457363
0.8219211340097428
